Age,Gender,Education Level,Job Title,Years of Experience,Salary
30.0,Male,Bachelor's,Software Developer,6.0,85000.0
32.0,Female,Master's,Software Developer,8.0,95000.0
46.0,Male,PhD,Data Scientist,18.0,180000.0
41.0,Male,PhD,Data Scientist,15.0,155000.0
29.0,Male,Bachelor's,Software Engineer,4.0,71000.0
51.0,Male,PhD,Data Scientist,24.0,240000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
45.0,Male,PhD,Data Scientist,19.0,190000.0
31.0,Male,Bachelor's,Software Developer,6.0,85000.0
44.0,Male,PhD,Data Scientist,18.0,182000.0
29.0,Male,Bachelor's,Software Engineer,4.0,71000.0
51.0,Male,PhD,Data Scientist,24.0,240000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
45.0,Male,PhD,Data Scientist,19.0,190000.0
31.0,Male,Bachelor's,Software Developer,6.0,85000.0
44.0,Male,PhD,Data Scientist,18.0,182000.0
29.0,Male,Bachelor's,Software Engineer,4.0,71000.0
51.0,Male,PhD,Data Scientist,24.0,240000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
45.0,Male,PhD,Data Scientist,19.0,190000.0
31.0,Male,Bachelor's,Software Developer,6.0,85000.0
44.0,Male,PhD,Data Scientist,18.0,182000.0
29.0,Male,Bachelor's,Software Engineer,4.0,71000.0
51.0,Male,PhD,Data Scientist,24.0,240000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
45.0,Male,PhD,Data Scientist,19.0,190000.0
31.0,Male,Bachelor's,Software Developer,6.0,85000.0
44.0,Male,PhD,Data Scientist,18.0,182000.0
29.0,Male,Bachelor's,Software Engineer,4.0,71000.0
51.0,Male,PhD,Data Scientist,24.0,240000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
45.0,Male,PhD,Data Scientist,19.0,190000.0
31.0,Male,Bachelor's,Software Developer,6.0,85000.0
44.0,Male,PhD,Data Scientist,18.0,182000.0
29.0,Male,Bachelor's,Software Engineer,4.0,71000.0
51.0,Male,PhD,Data Scientist,24.0,240000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
45.0,Male,PhD,Data Scientist,19.0,190000.0
31.0,Male,Bachelor's,Software Developer,6.0,85000.0
44.0,Male,PhD,Data Scientist,18.0,182000.0
29.0,Male,Bachelor's,Software Engineer,4.0,71000.0
51.0,Male,PhD,Data Scientist,24.0,240000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
45.0,Male,PhD,Data Scientist,19.0,190000.0
31.0,Male,Bachelor's,Software Developer,6.0,85000.0
44.0,Male,PhD,Data Scientist,18.0,182000.0
29.0,Male,Bachelor's,Software Engineer,4.0,71000.0
51.0,Male,PhD,Data Scientist,24.0,240000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,36000.0
45.0,Male,PhD,Data Scientist,19.0,190000.0
31.0,Male,Bachelor's,Software Developer,6.0,85000.0
27.0,Male,Bachelor's,Software Developer,3.0,62000.0
35.0,Male,PhD,Data Scientist,9.0,112000.0
43.0,Male,PhD,Data Scientist,17.0,179000.0
31.0,Female,Bachelor's,Software Engineer,5.0,74000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,37000.0
45.0,Female,PhD,Data Scientist,19.0,193000.0
27.0,Female,Bachelor's,Software Developer,3.0,61000.0
41.0,Male,PhD,Data Scientist,15.0,157000.0
26.0,Male,Bachelor's,Software Engineer,1.0,52000.0
48.0,Male,PhD,Data Scientist,22.0,219000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,37000.0
44.0,Female,PhD,Data Scientist,18.0,183000.0
27.0,Female,Bachelor's,Software Developer,3.0,61000.0
41.0,Male,PhD,Data Scientist,15.0,157000.0
26.0,Male,Bachelor's,Software Engineer,1.0,52000.0
48.0,Male,PhD,Data Scientist,22.0,219000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,37000.0
44.0,Female,PhD,Data Scientist,18.0,183000.0
27.0,Female,Bachelor's,Software Developer,3.0,61000.0
41.0,Male,PhD,Data Scientist,15.0,157000.0
26.0,Male,Bachelor's,Software Engineer,1.0,52000.0
48.0,Male,PhD,Data Scientist,22.0,219000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,37000.0
44.0,Female,PhD,Data Scientist,18.0,183000.0
27.0,Female,Bachelor's,Software Developer,3.0,61000.0
41.0,Male,PhD,Data Scientist,15.0,157000.0
26.0,Male,Bachelor's,Software Engineer,1.0,52000.0
48.0,Male,PhD,Data Scientist,22.0,219000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,37000.0
44.0,Female,PhD,Data Scientist,18.0,183000.0
27.0,Female,Bachelor's,Software Developer,3.0,61000.0
41.0,Male,PhD,Data Scientist,15.0,157000.0
26.0,Male,Bachelor's,Software Engineer,1.0,52000.0
48.0,Male,PhD,Data Scientist,22.0,219000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,37000.0
44.0,Female,PhD,Data Scientist,18.0,183000.0
27.0,Female,Bachelor's,Software Developer,3.0,61000.0
41.0,Male,PhD,Data Scientist,15.0,157000.0
26.0,Male,Bachelor's,Software Engineer,1.0,52000.0
48.0,Male,PhD,Data Scientist,22.0,219000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,37000.0
44.0,Female,PhD,Data Scientist,18.0,183000.0
27.0,Female,Bachelor's,Software Developer,3.0,61000.0
41.0,Male,PhD,Data Scientist,15.0,157000.0
26.0,Male,Bachelor's,Software Engineer,1.0,52000.0
48.0,Male,PhD,Data Scientist,22.0,219000.0
28.0,Female,Bachelor's,Junior Software Developer,2.0,37000.0
44.0,Female,PhD,Data Scientist,18.0,183000.0
27.0,Female,Bachelor's,Software Developer,3.0,61000.0
41.0,Male,PhD,Data Scientist,15.0,157000.0
26.0,Male,Bachelor's,Software Engineer,1.0,52000.0
48.0,Male,PhD,Data Scientist,22.0,219000.0
28.0,Male,Bachelor's,Junior Web Developer,2.0,45000.0
26.0,Female,High School,Web Developer,1.0,35000.0
27.0,Female,Master's,Web Developer,2.0,50000.0
30.0,Male,Bachelor's,Web Developer,4.0,65000.0
29.0,Male,Bachelor's,Web Developer,3.0,60000.0
26.0,Male,Master's,Junior Web Developer,2.0,48000.0
34.0,Male,Bachelor's,Web Developer,7.0,85000.0
33.0,Male,Master's,Web Developer,6.0,80000.0
29.0,Female,Master's,Web Developer,4.0,65000.0
24.0,Male,Bachelor's,Junior Web Developer,1.0,40000.0
29.0,Female,Bachelor's,Web Developer,3.0,60000.0
30.0,Male,Bachelor's,Web Developer,5.0,70000.0
27.0,Female,Bachelor's,Web Developer,2.0,50000.0
32.0,Male,Master's,Web Developer,6.0,80000.0
25.0,Male,High School,Web Developer,2.0,45000.0
27.0,Male,Master's,Web Developer,2.0,50000.0
30.0,Female,Bachelor's,Web Developer,4.0,65000.0
34.0,Male,Master's,Web Developer,8.0,90000.0
29.0,Female,Master's,Web Developer,3.0,60000.0
26.0,Female,Bachelor's,Web Developer,1.0,35000.0
30.0,Male,Bachelor's,Web Developer,4.0,65000.0
28.0,Male,High School,Junior Web Developer,2.0,43000.0
29.0,Male,Bachelor's,Web Developer,3.0,60000.0
26.0,Male,Master's,Junior Web Developer,2.0,48000.0
34.0,Male,Bachelor's,Web Developer,7.0,85000.0
33.0,Male,Master's,Web Developer,6.0,80000.0
29.0,Female,Master's,Web Developer,4.0,65000.0
24.0,Male,Bachelor's,Junior Web Developer,1.0,40000.0
29.0,Female,Bachelor's,Web Developer,3.0,60000.0
30.0,Male,Bachelor's,Web Developer,5.0,70000.0
27.0,Female,Bachelor's,Web Developer,2.0,50000.0
32.0,Male,Master's,Web Developer,6.0,80000.0
25.0,Male,High School,Web Developer,2.0,45000.0
27.0,Male,Master's,Web Developer,2.0,50000.0
30.0,Female,Bachelor's,Web Developer,4.0,65000.0
34.0,Male,Master's,Web Developer,8.0,90000.0
29.0,Female,Master's,Web Developer,3.0,60000.0
26.0,Female,Bachelor's,Web Developer,1.0,35000.0
30.0,Male,Bachelor's,Web Developer,4.0,65000.0
28.0,Male,High School,Junior Web Developer,2.0,43000.0
27.0,Female,Bachelor's,Junior Software Engineer,1.0,45000.0
33.0,Male,Master's,Senior Data Scientist,8.0,120000.0
32.0,Female,Master's,Senior Software Engineer,7.0,100000.0
27.0,Male,Bachelor's,Junior Data Analyst,2.0,50000.0
26.0,Female,Bachelor's,Junior Software Engineer,1.0,45000.0
33.0,Male,Master's,Senior Data Scientist,8.0,120000.0
32.0,Female,Master's,Senior Software Engineer,7.0,100000.0
27.0,Male,Bachelor's,Junior Data Analyst,2.0,50000.0
26.0,Female,Bachelor's,Junior Software Engineer,1.0,45000.0
33.0,Male,Master's,Senior Data Scientist,8.0,120000.0
32.0,Female,Master's,Senior Software Engineer,7.0,100000.0
27.0,Male,Bachelor's,Junior Data Analyst,2.0,50000.0
26.0,Female,Bachelor's,Junior Software Engineer,1.0,45000.0
33.0,Male,Master's,Senior Data Scientist,8.0,120000.0
32.0,Female,Master's,Senior Software Engineer,7.0,100000.0
27.0,Male,Bachelor's,Junior Data Analyst,2.0,50000.0
26.0,Female,Bachelor's,Junior Software Engineer,1.0,45000.0
33.0,Male,Master's,Senior Data Scientist,8.0,120000.0
32.0,Female,Master's,Senior Software Engineer,7.0,100000.0
27.0,Male,Bachelor's,Junior Data Analyst,2.0,50000.0
26.0,Female,Bachelor's,Junior Software Engineer,1.0,45000.0
33.0,Male,Master's,Senior Data Scientist,8.0,120000.0
32.0,Female,Master's,Senior Software Engineer,7.0,100000.0
27.0,Male,Bachelor's,Junior Data Analyst,2.0,50000.0
26.0,Female,Bachelor's,Junior Software Engineer,1.0,45000.0
33.0,Male,Master's,Senior Data Scientist,8.0,120000.0
32.0,Female,Master's,Senior Software Engineer,7.0,100000.0
27.0,Male,Bachelor's,Junior Data Analyst,2.0,50000.0
26.0,Female,Bachelor's,Junior Software Engineer,1.0,45000.0
33.0,Male,Master's,Senior Data Scientist,8.0,120000.0
32.0,Female,Master's,Senior Software Engineer,7.0,100000.0
27.0,Male,Bachelor's,Junior Data Analyst,2.0,50000.0
26.0,Female,Bachelor's,Junior Software Engineer,1.0,45000.0
33.0,Male,Master's,Senior Data Scientist,8.0,120000.0
32.0,Female,Master's,Senior Software Engineer,7.0,100000.0
27.0,Male,Bachelor's,Junior Data Analyst,2.0,50000.0
26.0,Female,Bachelor's,Junior Software Engineer,1.0,45000.0
33.0,Male,Master's,Senior Data Scientist,8.0,120000.0
32.0,Female,Master's,Senior Software Engineer,7.0,100000.0
27.0,Male,Bachelor's,Junior Data Analyst,2.0,50000.0
26.0,Female,Bachelor's,Junior Software Engineer,1.0,45000.0
33.0,Male,Master's,Senior Data Scientist,8.0,120000.0
32.0,Female,Master's,Senior Software Engineer,7.0,100000.0
27.0,Male,Bachelor's,Junior Data Analyst,2.0,50000.0
26.0,Female,Bachelor's,Junior Software Engineer,1.0,45000.0
33.0,Male,Master's,Senior Data Scientist,8.0,120000.0
32.0,Female,Master's,Senior Software Engineer,7.0,100000.0
27.0,Male,Bachelor's,Junior Data Analyst,2.0,50000.0
26.0,Female,Bachelor's,Junior Software Engineer,1.0,45000.0
28.0,Female,Bachelor's,Junior Software Engineer,2.0,48000.0
36.0,Male,Master's,Senior Data Scientist,9.0,125000.0
33.0,Female,Master's,Senior Software Engineer,8.0,105000.0
28.0,Male,Bachelor's,Junior Data Analyst,3.0,52000.0
27.0,Female,Bachelor's,Junior Software Engineer,2.0,48000.0
34.0,Male,Master's,Senior Data Scientist,9.0,125000.0
33.0,Female,Master's,Senior Software Engineer,8.0,105000.0
28.0,Male,Bachelor's,Junior Data Analyst,3.0,52000.0
27.0,Female,Bachelor's,Junior Software Engineer,2.0,48000.0
34.0,Male,Master's,Senior Data Scientist,9.0,125000.0
33.0,Female,Master's,Senior Software Engineer,8.0,105000.0
28.0,Male,Bachelor's,Junior Data Analyst,3.0,52000.0
27.0,Female,Bachelor's,Junior Software Engineer,2.0,48000.0
34.0,Male,Master's,Senior Data Scientist,9.0,125000.0
33.0,Female,Master's,Senior Software Engineer,8.0,105000.0
28.0,Male,Bachelor's,Junior Data Analyst,3.0,52000.0
27.0,Female,Bachelor's,Junior Software Engineer,2.0,48000.0
34.0,Male,Master's,Senior Data Scientist,9.0,125000.0
33.0,Female,Master's,Senior Software Engineer,8.0,105000.0
28.0,Male,Bachelor's,Junior Data Analyst,3.0,52000.0
27.0,Female,Bachelor's,Junior Software Engineer,2.0,48000.0
34.0,Male,Master's,Senior Data Scientist,9.0,125000.0
33.0,Female,Master's,Senior Software Engineer,8.0,105000.0
28.0,Male,Bachelor's,Junior Data Analyst,3.0,52000.0
27.0,Female,Bachelor's,Junior Software Engineer,2.0,48000.0
34.0,Male,Master's,Senior Data Scientist,9.0,125000.0
33.0,Female,Master's,Senior Software Engineer,8.0,105000.0
28.0,Male,Bachelor's,Junior Data Analyst,3.0,52000.0
27.0,Female,Bachelor's,Junior Software Engineer,2.0,48000.0
34.0,Male,Master's,Senior Data Scientist,9.0,125000.0
33.0,Female,Master's,Senior Software Engineer,8.0,105000.0
28.0,Male,Bachelor's,Junior Data Analyst,3.0,52000.0
27.0,Female,Bachelor's,Junior Software Engineer,2.0,48000.0
34.0,Male,Master's,Senior Data Scientist,9.0,125000.0
33.0,Female,Master's,Senior Software Engineer,8.0,105000.0
28.0,Male,Bachelor's,Junior Data Analyst,3.0,52000.0
27.0,Female,Bachelor's,Junior Software Engineer,2.0,48000.0
34.0,Male,Master's,Senior Data Scientist,9.0,125000.0
33.0,Female,Master's,Senior Software Engineer,8.0,105000.0
28.0,Male,Bachelor's,Junior Data Analyst,3.0,52000.0
27.0,Female,Bachelor's,Junior Software Engineer,2.0,48000.0
34.0,Male,Master's,Senior Data Scientist,9.0,125000.0
33.0,Female,Master's,Senior Software Engineer,8.0,105000.0
28.0,Male,Bachelor's,Junior Data Analyst,3.0,52000.0
27.0,Female,Bachelor's,Junior Software Engineer,2.0,48000.0
34.0,Male,Master's,Senior Data Scientist,9.0,125000.0
33.0,Female,Master's,Senior Software Engineer,8.0,105000.0
28.0,Male,Bachelor's,Junior Data Analyst,3.0,52000.0
27.0,Female,Bachelor's,Junior Software Engineer,2.0,48000.0
23.0,Male,Bachelor's,Software Engineer,1.0,60000.0
42.0,Male,Master's,Senior Software Engineer,18.0,180000.0
32.0,Male,PhD,Data Scientist,9.0,140000.0
25.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
25.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
23.0,Male,Bachelor's,Software Engineer,1.0,60000.0
42.0,Male,Master's,Senior Software Engineer,18.0,180000.0
32.0,Male,PhD,Data Scientist,9.0,140000.0
25.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
25.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
23.0,Male,Bachelor's,Software Engineer,1.0,60000.0
42.0,Male,Master's,Senior Software Engineer,18.0,180000.0
32.0,Male,PhD,Data Scientist,9.0,140000.0
25.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
25.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
23.0,Male,Bachelor's,Software Engineer,1.0,60000.0
42.0,Male,Master's,Senior Software Engineer,18.0,180000.0
32.0,Male,PhD,Data Scientist,9.0,140000.0
25.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
25.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
23.0,Male,Bachelor's,Software Engineer,1.0,60000.0
42.0,Male,Master's,Senior Software Engineer,18.0,180000.0
28.0,Male,Bachelor's,Software Engineer,3.0,85000.0
29.0,Female,PhD,Data Scientist,5.0,100000.0
43.0,Male,Master's,Senior Software Engineer,19.0,185000.0
26.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
26.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
28.0,Male,Bachelor's,Software Engineer,3.0,85000.0
29.0,Female,PhD,Data Scientist,5.0,100000.0
43.0,Male,Master's,Senior Software Engineer,19.0,185000.0
26.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
26.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
28.0,Male,Bachelor's,Software Engineer,3.0,85000.0
29.0,Female,PhD,Data Scientist,5.0,100000.0
43.0,Male,Master's,Senior Software Engineer,19.0,185000.0
26.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
26.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
28.0,Male,Bachelor's,Software Engineer,3.0,85000.0
29.0,Female,PhD,Data Scientist,5.0,100000.0
43.0,Male,Master's,Senior Software Engineer,19.0,185000.0
26.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
26.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
28.0,Male,Bachelor's,Software Engineer,3.0,85000.0
29.0,Female,PhD,Data Scientist,5.0,100000.0
43.0,Male,Master's,Senior Software Engineer,19.0,185000.0
27.0,Male,Bachelor's,Software Engineer,3.0,85000.0
28.0,Female,PhD,Data Scientist,5.0,100000.0
41.0,Male,Master's,Senior Software Engineer,19.0,185000.0
27.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
27.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
27.0,Male,Bachelor's,Software Engineer,3.0,85000.0
28.0,Female,PhD,Data Scientist,5.0,100000.0
41.0,Male,Master's,Senior Software Engineer,19.0,185000.0
27.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
27.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
27.0,Male,Bachelor's,Software Engineer,3.0,85000.0
28.0,Female,PhD,Data Scientist,5.0,100000.0
41.0,Male,Master's,Senior Software Engineer,19.0,185000.0
27.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
27.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
27.0,Male,Bachelor's,Software Engineer,3.0,85000.0
28.0,Female,PhD,Data Scientist,5.0,100000.0
41.0,Male,Master's,Senior Software Engineer,19.0,185000.0
27.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
27.0,Male,Bachelor's,Junior Software Engineer,1.0,55000.0
27.0,Male,Bachelor's,Software Engineer,3.0,85000.0
28.0,Female,PhD,Data Scientist,5.0,100000.0
41.0,Male,Master's,Senior Software Engineer,19.0,185000.0
31.0,Male,Bachelor's,Software Engineer,7.0,120000.0
25.0,Male,Bachelor's,Software Engineer,1.0,60000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
33.0,Male,Master's,Software Engineer,9.0,120000.0
27.0,Male,Bachelor's,Software Engineer,2.0,65000.0
27.0,Male,Bachelor's,Software Engineer,3.0,75000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
29.0,Male,Bachelor's,Software Engineer,3.0,75000.0
30.0,Female,PhD,Data Scientist,6.0,100000.0
33.0,Male,Master's,Software Engineer,9.0,120000.0
27.0,Male,Bachelor's,Software Engineer,2.0,65000.0
27.0,Male,Bachelor's,Software Engineer,3.0,75000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
33.0,Male,Master's,Software Engineer,8.0,120000.0
30.0,Male,PhD,Data Scientist,6.0,100000.0
32.0,Female,Master's,Software Engineer,9.0,120000.0
27.0,Male,Bachelor's,Software Engineer,2.0,65000.0
27.0,Male,Bachelor's,Software Engineer,3.0,75000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
34.0,Male,Master's,Software Engineer,9.0,125000.0
31.0,Male,PhD,Data Scientist,7.0,110000.0
33.0,Female,Master's,Software Engineer,8.0,120000.0
28.0,Male,Bachelor's,Software Engineer,3.0,70000.0
28.0,Male,Bachelor's,Software Engineer,3.0,70000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
26.0,Female,Master's,Software Engineer,2.0,75000.0
35.0,Female,Master's,Data Scientist,10.0,145000.0
27.0,Male,Bachelor's,Software Engineer,2.0,70000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
27.0,Male,Bachelor's,Software Engineer,3.0,80000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
